News	Subjectivity	Polarity	Analysis
"['Known as the &quot;social summit&quot;, the EU meeting on Friday includes conferences bringing together representatives of civil society and trade unionists', ""The events are being held in Porto's old customs houseSource:AFP"", ""EU leaders stressed on Friday the importance of fighting poverty and inequality as the continent emerges from the Covid-19 pandemic, but member states remain divided about Brussels' role in rebuilding a fair economy."", '""With unemployment and inequalities increasing due to the pandemic, it is important to channel resources where they are most needed to strengthen our economies and to focus our policy efforts on equal opportunities.""', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.5452380952380953	0.2648809523809524	Positive
"['At the start of the coronavirus pandemic there was concern over the potential effects of non-steroidal anti-inflammatory drugs (NSAIDs), which are used to treat everything from minor pain to chronic arthritis and cardiovascular disease', 'At the start of the coronavirus pandemic there was concern over the potential effects of non-steroidal anti-inflammatory drugs (NSAIDs), which are used to treat everything from minor pain to chronic arthritis and cardiovascular diseaseSource:AFP', 'Taking anti-inflammatory drugs like ibuprofen does not increase the risk of developing a severe form of Covid-19 or of dying from it, according to a new study, the largest so far on this class of medicines.', 'At the start of the coronavirus pandemic there was concern over the potential effects of non-steroidal anti-inflammatory drugs (NSAIDs), which are used to treat everything from minor pain to chronic arthritis and cardiovascular disease.', 'The authors recommended that doctors should continue to prescribe NSAIDs as they have in the past.', '""We now have clear evidence that NSAIDs are safe to use in patients with Covid-19, which should provide reassurance to both clinicians and patients that they can continue to be used in the same way as before the pandemic began.""', '- Death rates the same -', 'In March 2020, for example, the World Health Organization (WHO) recommended that people suffering Covid-19 symptoms avoid self-medicating with ibuprofen, after French officials warned that anti-inflammatory drugs could worsen effects of the virus.', 'Of these, 4,211 had taken NSAIDs before hospitalisation.', 'It also found that those who took NSAIDs were ""no more likely to be admitted to critical care, need invasive or non-invasive ventilation, or require oxygen"".', 'They also did not know how long patients had taken the drugs and whether they were taking them for a serious chronic condition or temporary symptoms.', '...', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.524896103896104	0.056264069264069266	Positive
['NSW Health has revealed six overseas travellers who reported being fully vaccinated have tested positive to COVID-19 in hotel quarantine.', 'You might soon require a digital vaccination passport that allows people who have been vaccinated against COVID-19 to travel, and more.', 'Six overseas travellers who reported they were fully vaccinated have tested positive for COVID-19 while in hotel quarantine, authorities have revealed. Photo: Frederic J. Brown/AFP.Source:AFP', 'Six overseas travellers who reported they were fully vaccinated have tested positive for COVID-19 while in hotel quarantine, authorities have revealed.', 'The numbers were released in this week’s NSW Health COVID-19 surveillance report as the federal government pushes forward with its vaccine passport plans.', 'The report states six people in the NSW hotel quarantine system tested positive over four weeks ending on May 1, despite reporting they were vaccinated prior to landing in Australia.', 'The figures raise concerns about the prospects of a vaccine passport system as Scott Morrison comes under increasing pressure to repatriate Australians stranded overseas.', 'The Australian federal government is working on a vaccine passport system. Photo by Frederic J. BROWN/AFPSource:AFP', 'NSW Health noted all six may have contracted the potentially deadly virus prior to their vaccination becoming fully effective.', 'The report stated a dose does not become fully effective until two weeks after the patient receives the second of a two-dose vaccine.', 'According to federal government figures 2.5 million Australians have received their first dose of the coronavirus vaccine.', 'But the government has received criticism for its slow roll out, falling well below its target of having four million adults given the jab by the end of March.', 'You might soon require a digital vaccination passport that allows people who have been vaccinated against COVID-19 to travel, and more.', 'Prime Minister Scott Morrison this week said his government was working on a prospective vaccine passport system, which would allow those with the jab to travel more freely.', 'He noted a condition of such a system would be proof that vaccines protect travellers against the transmission of the virus.', 'The success of the rollout will play a big part in any planned vaccine passport system, which would allow Australians to travel abroad.', 'China unveiled its digital passport system last month, with other countries including the United States announcing similar plans.', 'It would allow travellers to prove that they had been vaccinated in order to enter another country.', '“I think (a vaccine passport) is the next step, but I do think that next step is some way away,” Mr Morrison told 3AW.', '“If you’re fully vaccinated, you would be able to travel, certainly around Australia, but maybe overseas, without the need for hotel quarantine.”', 'Prime Minister Scott Morrison said a condition of the passport system would be proof vaccines protect against transmission. Picture: NCA NewsWire/Bianca De MarchiSource:News Corp Australia', 'The report also reveals that 89 of the 180 cases came from overseas travellers arriving from India, followed by the United States (15) and Bangladesh.', 'India has been racked by the virus, prompting the government to ban anyone from travelling to Australia if they had been to India in the previous fortnight.', 'The ban will be lifted on May 15, Mr Morrison said.', 'He described the ban as a “pause” and said it would end on its intended date, with repatriation flights to begin after that.', 'They are currently 9000 Australians in India who want to come home, including 173 children who are in the country without their parents, a Senate committee heard this week.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.374045399045399	0.1675713175713176	Positive
['Zero new cases of COVID-19 have been recorded in NSW as contact tracers continue to investigate how a couple contracted the virus earlier this week.', 'With the latest COVID-19 outbreak in NSW, Interstate travellers are facing strict new border rules.', 'New South Wales has recorded zero new locally acquired cases of COVID-19, authorities said on Saturday. Picture: NCA NewsWire / Damian ShawSource:News Corp Australia', 'New South Wales has recorded zero new locally acquired cases of COVID-19, scuppering fears of a Mother’s Day lockdown.', 'Six returned overseas passengers in hotel quarantine tested positive among 22,153 tests in the 24-hour reporting period, NSW Health said on Saturday.', 'Despite the positive news of no community transmission, mystery still surrounds a couple who contracted the virus this week.', 'There were fears a lockdown would be implemented over the Mother’s Day weekend after the couple in their 50s tested positive, with tracers unable to pinpoint how they became infected.', 'Tracers are continuing to investigate how a couple contracted the virus. Photo: Mark Metcalfe/Getty Images.Source:Getty Images', 'NSW recorded no new locally acquired cases of #COVID19 in the 24 hours to 8pm last night.Six new cases were acquired overseas to 8pm last night, bringing the total number of cases in NSW since the beginning of the pandemic to 5,338. pic.twitter.com/DwMN0ZAs0s', 'It is known a returned traveller in hotel quarantine somehow passed the virus on to the couple, but authorities are yet to identify the missing link between them.', 'The cases prompted the NSW government to introduce a raft of mandatory health restrictions including face masks in shopping centres and on public transport.', 'But Sydneysiders have been urged to continue going about their daily lives while taking heed of precautions.', 'The following rules are in force for Greater Sydney, Wollongong and the Blue Mountains until 12.01am on Monday.', '*No more than 20 people allowed inside a home.', '*No singing or dancing in indoor venues, including places of worship and entertainment venues (with the exception of weddings).', '*Masks are compulsory at all indoor venues, including public transport.', '*Only two visitors allowed per resident in aged care facilities.', '*Drinking while standing up at indoor venues is not be allowed', 'In an attempt to stem potential outbreaks, NSW Health on Saturday issued an alert for anyone who visited the Double Bay Woolworths on Kiaora Road between 10.45am and 11am on Monday, May 3.', 'Anyone who visited the supermarket at that time is considered a casual contact and has been asked to get tested immediately and self isolate until they receive a negative result.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.4105979437229437	0.05804383116883115	Positive
['A leading epidemiologist has warned Australia’s risk of a disastrous COVID-19 outbreak is at its highest level yet.  \n\nProfessor James McCaw, whose team provides pandemic modelling to the government, says it is inevitable the virus will spread.\n\nHe is warning authorities to expect continued escapes from quarantines every month especially as people start to mix more socially.\n\nThe professor says Australia has been lucky so far but it is only a matter of time until a breach overcomes the efforts of contact tracers.\n\nThe increased threat is partly due to the more transmissible British B11 strain and he says the virus will win but widespread vaccination can stop it from having a devastating impact.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.6514550264550265	0.11177248677248677	Positive
"[""The World Health Organization approved a COVID-19 vaccine from China's state-owned drugmaker Sinopharm for emergency use on Friday (May 7), a boost to Beijing's push for a big role in inoculating the world."", 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.48826530612244895	0.22908163265306122	Positive
"['The US economy added much fewer jobs than expected in April, but President Joe Biden said its recovery from the Covid-19 pandemic remains on course', 'The US economy added much fewer jobs than expected in April, but President Joe Biden said its recovery from the Covid-19 pandemic remains on courseSource:AFP', ""The United States added just 266,000 jobs in April -- a quarter of the number expected -- in a surprise setback for President Joe Biden's efforts to revive an economy blighted by the Covid-19 pandemic."", ""The weak hiring also pushed the unemployment rate up slightly to 6.1 percent, according to the Labor Department's monthly employment report released Friday."", 'Biden said such setbacks are not unusual during recoveries, and the report undermined criticism that his massive spending programs were not needed since the economy was already recovering.', 'He again called on Congress to approve two spending proposals costing more than $4 trillion that are aimed at revamping US infrastructure and the workforce.', 'While analysts say the jobs rebound may still happen in coming months, the report nonetheless complicates that assumption.', ""On Wall Street, the Dow and S&P 500 finished at record highs, with investors regarding the weak report as improving the chances Biden's spending plans are approved and the Federal Reserve keeps interest rates lower for longer."", 'Unemployment surged in the United States when the Covid-19 pandemic began in March 2020, but has declined in the year since, aided by the vaccines and three massive government rescue packages.', 'In March, Biden signed the $1.9 trillion American Rescue Plan, and is now asking Congress -- which his Democrats only barely control -- to pass a $2.3 trillion jobs and infrastructure proposal aimed at fighting climate change and revamping roads, bridges and other infrastructure.', 'The Republican opposition has generally regarded his proposals as a spending spree fueled by tax increases they see as harming American competitiveness, and lawmakers pointed to the downbeat employment numbers to make their case.', 'Meanwhile, some business groups like the US Chamber of Commerce argue that generous pandemic unemployment benefits are making it hard for firms to fill open positions.', ""- 'Racing forward' -"", 'Speaking to reporters at the White House, Yellen pointed to a decline of nearly 600,000 in the number of people working part-time because they were unable to find full-time work, as well as an increase in average hours worked.', 'However, that hiring was offset by jobs losses among temporary workers and couriers and messengers, which fell 111,000 and 77,000, respectively.', 'After decreasing slightly in March, average hourly earnings increased by 21 cents to $30.17, the report said, an indication that shortages of employees may be forcing businesses to up their compensation.', 'Analysts who had forecast a big employment gain in April differed as to why this report was such a huge miss.', 'But she and other economists predict stronger rehiring in the months to come.', '""The economy is racing forward and that is what we should focus on.""', '...', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.4524436090225563	0.007330827067669182	Positive
['Japan has extended its state of emergency in Tokyo and other major cities including Osaka and Kyoto until the end of the month as the country struggles to contain a fourth wave of COVID-19.\n\nThe state of emergency was due to end next week on May 11 but cases continue to surge in these areas.\n\nThe Japanese prime minister has reiterated the 2021 Tokyo Olympics will go ahead but more than 200,000 people in Japan have signed a petition to cancel them.\n\nThe event is due to start on July 23.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.38877551020408163	0.12793367346938775	Positive
['Authorities are investigating the death of an Australian permanent resident in India but it is not yet clear if the person had COVID-19.\n\nThe High Commissioner to India Barry O’Farrell revealed the news during a senate committee where he was asked if he was aware of any Australia citizens who had died with COVID-19 in India while waiting to come home.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.4491190476190476	0.21135714285714285	Positive
['Major Wall Street indices finished at fresh records Friday after disappointing US jobs data fueled confidence of continued fiscal and monetary support as the economy recovers from Covid-19.', 'Major Wall Street indices finished at fresh records Friday after disappointing US jobs data fueled confidence of continued fiscal and monetary support as the economy recovers from Covid-19.', 'The Dow Jones Industrial Average ended up 0.7 percent at 34,777.76, its third straight record.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.5011904761904763	0.07857142857142857	Positive
['The daughter of an Aussie resident who died of COVID-19 in India has hit out at the PM saying she’s “angry” and disappointed to be Australian.', 'Authorities are investigating the death of an Australian permanent resident in India but it is not yet clear if the person had COVID-19. The High Commissioner to India Barry O’Farrell revealed the news during a senate committee where he was asked if he was aware of any Australia citizens who had died with COVID-19 in India while waiting to come home.', 'Employees of a charitable society adjust the beds for coronavirus patients at a care centre in Amritsar. Picture: Narinder NanuSource:AFP', 'The daughter of an Australian permanent resident who died in India after reportedly contracting COVID-19 has hit out in an open letter addressed to Prime Minister Scott Morrison.', 'Sydney woman Sonali Ralhan, who’s father died in Delhi on Wednesday age 59, says her father was “abandoned”.', '“I write to you with so much anger brewing inside me,” Ms Ralhan wrote on Facebook.', '“I am an Australian citizen and highly disappointed to be one today.', '“What nation disowns their own citizens? (It) is a matter of wonder for the entire world.”', 'Ms Ralhan contacted embassy officials in India a few weeks ago with “great hopes” that her parents, long-term residents of Australia, would be brought home, reports Seven News.', 'His death came three days after the federal government’s travel ban, making it temporarily illegal for Australian citizens and permanent residents to return home from the COVID-raddled country.', 'On Friday afternoon, Marise Payne told 2GB’s Jim Wilson from Geneva: “Certainly extend my sympathy and that of the government to the family of this person and to so many families that we know are dealing with what is an extraordinary challenge. with infection rates surging at over 400,00 infections a day at the moment in India”.', 'Senator Payne later said the the Department of Foreign Affairs and Trade was providing consular assistance to the family but they were unable to confirm the circumstances of the man’s death.', 'RELATED: ‘Big figure’: Horror number for Australia', 'RELATED: COVID-19 hospital crisis in India with patients ‘begging to leave’', 'A member of a non-governmental organisation distributes free food packets to the needy amid the coronavirus pandemic in Kochi. Picture: Arunchandra BoseSource:AFP', 'Sonali Ralhan said in a Facebook post Thursday night that her mother was still stuck in India.', '“It is with a very heavy heart and pain I need to inform you that my father has left us,” she posted.', '“Now all I have left is my mother, who has been abandoned by her own government of Australia.', '“We all want to cry our hearts out, but we are saving them for when we are all together again.”', 'Meanwhile Prime Minister Scott Morrison overnight “thanked” his friend, Indian Prime Minister Narendra Modi, after a phone call between the two leaders where Australia confirmed more medical supplies were on their way.', '“We’re supporting them with ventilators and oxygen concentrators. We won’t forget India’s generosity in exporting vaccines,” Mr Morrison posted.', 'Just spoke with our friend, PM @narendramodi who thanked Australia for standing by India during the #COVID19 crisis. We’re supporting them with ventilators and oxygen concentrators. We won’t forget India’s generosity in exporting vaccines. We’ll work closely on global challenges.', 'Spoke with my friend @ScottMorrisonMP to thank him for Australia’s solidarity and support for India’s fight against the pandemic.We agreed on the importance of ensuring affordable and equitable access to vaccines and medicines, and discussed possible initiatives in this regard.', 'High Commissioner to India Barry O’Farrell was asked at a senate committee hearing on Friday whether he was aware of any Australians who had died of COVID-19 in India while waiting to come home.', '“The department is aware and providing consular assistance, in accordance with its charter, to the family of an Australian permanent resident who reportedly has died in India,” he said.', '“I’m advised, owing to our privacy obligations, we won’t be providing any further comment.”', 'Mr O’Farrell went on to explain that India had been reporting a nightly infection rate that was “greater than the population of Canberra” and he didn’t believe “anyone can put hand on heart” and say that Australian citizens or permanent residents were not among the deaths.', 'Australian Foreign Minister Marise Payne arrives for the G7 Foreign and Development Ministers in London earlier this week. Picture: Hannah McKaySource:Getty Images', 'People sit in an observation room after getting a dose of the Covaxin COVID-19 vaccine at a vaccination centre in KC General government hospital in Bangalor. Picture: Manjunath KiranSource:AFP', 'Foreign Minister Marise Payne described India as the “most significant hotspot” in the world but would not elaborate on the Australian’s death.', '“I don’t think it’s helpful to speculate and particularly out of respect for the family,” she said.', '“I will receive further advice from our posts in India in relation to that, but most importantly let me extend my sympathy, and that of the government, to the family of this person.”', 'Earlier it was revealed three Australian states were likely to receive rescue flights from India once a travel ban on the COVID-ravaged country ends this month, but stranded Australians who test positive to the virus will not be on-board.', 'Mr Morrison revealed three government-chartered repatriation flights from India will arrive in India at the end of the travel ban or by the end of May.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.43213249192122427	0.08493140662154748	Positive
"[""The World Health Organization on Friday approved the Sinopharm Covid-19 vaccine for emergency use -- the first Chinese jab to receive the WHO's green light."", ""The World Health Organization on Friday approved the Sinopharm Covid-19 vaccine for emergency use -- the first Chinese jab to receive the WHO's green light."", '""This afternoon, WHO gave emergency use listing to Sinopharm Beijing\'s Covid-19 vaccine, making it the sixth vaccine to receive WHO validation for safety, efficacy and quality,"" the UN health agency\'s director-general Tedros Adhanom Ghebreyesus told a news conference.', '...', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.42746598639455785	0.17882653061224488	Positive
['Documents obtained by the US State Department reveal Chinese military scientists discussed the weaponisation of SARS coronaviruses five years before the COVID-19 pandemic.\n\nTop scientists outlined their ideas in the document predicting a third world war would be fought with biological weapons.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.37976190476190474	0.16706349206349208	Positive
['Anthony Albanese has launched a fresh attack on Scott Morrison, accusing him of making a critical mistake in Australia’s response to the COVID-19 crisis.', 'Opposition leader Anthony Albanese at his home in Sydney’s inner west. Picture: NCA NewsWire/Bianca De MarchiSource:News Corp Australia', 'Scott Morrison’s failure to act until there is a crisis is at the centre of an opposition attack on his leadership legacy.', 'Labor leader Anthony Albanese is attempting to seize on a fall in popular support for the Coalition amid the backdrop of a slow vaccine rollout and revelations about the treatment of women in parliament.', 'Ahead of the Coalition unveiling its pitch to voters in Tuesday’s federal budget, Mr Albanese has ramped up the fight over Australia’s COVID-19 recovery – a key election battleground.', 'Opposition Leader Anthony Albanese and his dog Toto at their home in Sydney. Picture: NCA NewsWire/Bianca De MarchiSource:News Corp Australia', '“There is no forward thinking about where we are going to be in a year or two years,” Mr Albanese told NCA NewsWire.', '“He (Scott Morrison) has a characteristic, which is he waits until there is a crisis before he responds at all, to anything.”', 'Mr Albanese blasted the Morrison government’s response to the black summer bushfires, as well as Australia’s quarantine system, adding the vaccine rollout had taken too long.', '“It is hard to understand why he said Australia was at the front of the queue for vaccines when we quite clearly weren’t,” Mr Albanese said.', '“If it’s all about marketing and spin, then you don’t have a strategic approach.”', 'Prime Minister Scott Morrison announced $66 million in funding on Friday to upgrade Newcastle Airport runway to international standard. Picture: Peter LorimerSource:News Corp Australia', 'Mr Albanese plans to prosecute the case for a Labor government by spruiking a platform of secure work, better jobs and skills, not leaving people behind, and addressing climate change.', 'Despite the ammunition, Mr Albanese acknowledged unseating the government would be a tough fight because incumbents had an advantage during a pandemic.', 'However, he said compared with state and territory leaders, Mr Morrison was “not very popular at all”.', '“Our primary vote is up substantially, our two-party preferred is back up, and we are competitive,” Mr Albanese said.', 'Anthony Albanese is looking ahead to the next election. Picture: NCA NewsWire/Bianca De MarchiSource:News Corp Australia', 'Rusted-on Labor supporters have accused the party of not being critical enough of the government during the height of the coronavirus pandemic.', 'But Mr Albanese said he made no apologies for putting the national interest first, adding it was not “politics as usual”.', 'He hoped striking a balance between all-out attack and providing a constructive critique would be looked upon favourably by voters.', 'Mr Albanese said the government’s pledge to boost subsidies for parents with more than one kid in childcare, as well as their adoption of the JobKeeper wage subsidy, was proof Labor was setting the agenda from opposition.', 'Mr Albanese will use the opposition’s budget reply speech next week to outline new initiatives and reaffirm Labor’s pitch for a national reconstruction fund.', 'Asked if Labor would announce policies to help struggling first-home buyers enter the market, Mr Albanese said: “We will have more to say about housing policy, both in the weeks but also the months ahead.', '“We have policies ready to roll out if the election was called tomorrow; we are ready.', '“We will have a clear narrative going forward about a better, stronger, more inclusive Australia.”', 'Labor has committed to net zero carbon emissions by 2050 but is yet to announce its midterm emissions reduction target.', 'If an election was called, Mr Albanese confirmed Labor would unveil its goal but said the United Nations Climate Change Conference at Glasgow in November was likely to change the debate.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.5012255860081947	0.10062196257848433	Positive
"['French President Emmanuel Macron said Friday he was ready to discuss waiving Covid-19 vaccine patents but more important was the US and UK ending export restrictions on vaccines and their raw materials.', 'French President Emmanuel Macron said Friday he was ready to discuss waiving Covid-19 vaccine patents but more important was the US and UK ending export restrictions on vaccines and their raw materials.', '""Today, the Anglo-Saxons block many of these ingredients and vaccines,"" he told reporters as he arrived at a summit in Porto, defending Europe\'s record as an exporter of doses.', 'zap-leb/dc/rmb/dl', '...', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.5141725921137686	0.22600193923723333	Positive
['France has ordered a mandatory 10-day quarantine for arrivals from seven additional countries in a bid to control the spread of Covid-19, a government source told AFP on Friday.', 'France has ordered a mandatory 10-day quarantine for arrivals from seven additional countries in a bid to control the spread of Covid-19, a government source told AFP on Friday.', 'Turkey is now on the extended quarantine list coming into force at midnight on Saturday, as are Bangladesh, Sri Lanka, Pakistan, Nepal, the United Arab Emirates and Qatar, the source said.', '...', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.5529761904761904	0.26726190476190476	Positive
['An Australian has died in COVID-19 ravaged India but it is not yet clear if they had the virus, a committee hearing has heard.\n\nHigh Commissioner to India Barry O’Farrell was asked at a Senate committee hearing on Friday whether he was aware of any Australians who had died of COVID-19 in India while waiting to come home.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.439021164021164	0.21706349206349207	Positive
"['The US economy gained just 266,000 jobs in April and the unemployment rate increased slightly to 6.1 percent, the government reported Friday, defying expectations for massive rehiring as the Covid-19 pandemic ebbs.', 'The US economy gained just 266,000 jobs in April and the unemployment rate increased slightly to 6.1 percent, the government reported Friday, defying expectations for massive rehiring as the Covid-19 pandemic ebbs.', ""The Labor Department report went against forecasts that the economy would add a million positions last month as vaccines and government stimulus measures allow business to return to normal in the world's largest economy. cs/hs"", 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.530654761904762	0.11835317460317461	Positive
